committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
JUSTICE FOR JASON,Independent Expenditure Committee,150.0,2025-10-03 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,14.3,2025-10-03 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,4.93,2025-10-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-10-03 00:00:00,Give Wise Co,Idaho Springs,CO,80452,Fundraising Expenses,Fundraising Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,11.0,2025-10-03 00:00:00,Give Wise Co,Idaho Springs,CO,80452,Office Equipment & Supplies,Shipping Reimbursement
COLORADO FIRST ACTION,Independent Expenditure Committee,800.0,2025-10-05 00:00:00,Proctor Advisory Llc,Englewood,CO,80112,Employee Services,Executive Director Monthly Fee
COLORADO FIRST ACTION,Independent Expenditure Committee,800.0,2025-10-05 00:00:00,James  Ruehmann,Grand Junction,CO,81501,Employee Services,Chairman Monthly Payment
NEW DAY COLORADO FUND,527 Political Organization,4.3,2025-10-06 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,6500.0,2025-10-06 00:00:00,Empower Strategies Llc,Frisco,CO,80443,Consultant & Professional Services,Management Consulting
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,30.0,2025-10-07 00:00:00,Foster Graham Milstein & Calisher,Denver,CO,80209,Consultant & Professional Services,Consulting & Professional Services
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,58860.62,2025-10-07 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Consulting  Professional Services
COLORADO FIRST ACTION,Independent Expenditure Committee,36.35,2025-10-07 00:00:00,Wells Fargo,Greenwood Village,CO,80112,Bank Fees,Check Books From Wells Fargo
FIGHTING FOR COLORADO,Independent Expenditure Committee,572.75,2025-10-07 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
FIGHTING FOR COLORADO,Independent Expenditure Committee,1599.75,2025-10-07 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
NEW DAY COLORADO FUND,527 Political Organization,10.3,2025-10-07 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
COLORADO FIRST FUND,Independent Expenditure Committee,5000.0,2025-10-08 00:00:00,Rebecca Mirsky Consulting,Woody Creek,CO,81656,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,28.6,2025-10-08 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1000.0,2025-10-08 00:00:00,Campaign Operative Llc,La Quinta,CA,92253,Consultant & Professional Services,Software Services
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-10-08 00:00:00,Straus/Baker Llc,Sheffield,MA,01257,Consultant & Professional Services,Fundraising Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1299.0,2025-10-08 00:00:00,Ngp Van,Austin,TX,78759,Other,Subscription
SENATE MAJORITY FUND,527 Political Organization,60.73,2025-10-08 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,Subscription Services
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2025-10-09 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
NEW DAY COLORADO FUND,527 Political Organization,234.13,2025-10-09 00:00:00,Horizon Reprographics,Denver,CO,80223,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,25000.0,2025-10-09 00:00:00,Ringside Consulting,Denver,CO,80212,Fundraising Expenses,
SENATE MAJORITY FUND,527 Political Organization,631.97,2025-10-09 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,-631.97,2025-10-09 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,631.97,2025-10-09 00:00:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Consulting
WELD STRONG,Independent Expenditure Committee,9752.0,2025-10-09 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Direct Mail
COLORADO FIRST ACTION,Independent Expenditure Committee,1000.0,2025-10-10 00:00:00,Patriot Investment Llc (Franciscan Event Center),Parker,CO,80134,Other,"Down Payment For An Event To Be Hosted At The Franciscan Event Center. Cfa Cancelled The Event. Note The Reimbursement Check Dated 10/24 

This Was A Non-Campaign Expense."
SENATE MAJORITY FUND,527 Political Organization,6000.0,2025-10-10 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,9228.27,2025-10-10 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,
SENATE MAJORITY FUND,527 Political Organization,60.73,2025-10-10 00:00:00,Mailchimp,Atlanta,GA,30308,Advertising,Subscription Service
SENATE MAJORITY FUND,527 Political Organization,-9228.27,2025-10-10 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,9228.27,2025-10-10 00:00:00,Westbrooke Group,Denver,CO,80206,Consultant & Professional Services,Fundraising Consulting
SENATE MAJORITY FUND,527 Political Organization,-6000.0,2025-10-10 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,Offset Due To Update Of Filed Item
SENATE MAJORITY FUND,527 Political Organization,6000.0,2025-10-10 00:00:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,Campaign Consulting
WELD STRONG,Independent Expenditure Committee,5404.0,2025-10-10 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Direct Mail
NEW DAY COLORADO FUND,527 Political Organization,150.0,2025-10-13 00:00:00,Charity Meinhart Design,Grand Junction,CO,81506,Consultant & Professional Services,Event Invitation Printing
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,5000.0,2025-10-13 00:00:00,Mba Consulting Group Inc.,Washington,DC,20003,Consultant & Professional Services,Compliance Services
CENTENNIAL VALUES,Independent Expenditure Committee,250.0,2025-10-14 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,25000.0,2025-10-14 00:00:00,Colorado Opportunity Caucus,Arvada,CO,80002,Contributions,
COLORADO DEMOCRACY PROJECT,Independent Expenditure Committee,250.0,2025-10-14 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,105.37,2025-10-14 00:00:00,,,,,Bank Fees,Oct Bank Fee
NEW DAY COLORADO FUND IEC,Independent Expenditure Committee,150.0,2025-10-14 00:00:00,Charity Meinhart Design,Grand Junction,CO,81506,Consultant & Professional Services,Brown Palace Tea Invite Graphic Design
VOTERS FOR COLORADO'S FUTURE,Independent Expenditure Committee,250.0,2025-10-14 00:00:00,"Polestar, Inc.",Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
ALL TOGETHER COLORADO,Independent Expenditure Committee,3332.02,2025-10-15 00:00:00,Bar Amorina,Denver,CO,80206,Other,Event Expense
ALL TOGETHER COLORADO,Independent Expenditure Committee,70.0,2025-10-15 00:00:00,Clayton Hotel Parking,Denver,CO,80206,Other,Event Parking
FIGHTING FOR COLORADO,Independent Expenditure Committee,98.75,2025-10-15 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
NEW DAY COLORADO FUND,527 Political Organization,4.3,2025-10-15 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
WELD STRONG,Independent Expenditure Committee,9752.0,2025-10-15 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Direct Mail
WELD STRONG,Independent Expenditure Committee,5404.0,2025-10-15 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Direct Mail
WELD STRONG,Independent Expenditure Committee,799.29,2025-10-15 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Text Messaging
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,11947.5,2025-10-16 00:00:00,"Rechtkornfeld, P.C.",Denver,CO,80202,Consultant & Professional Services,Professional Services
COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,0.2,2025-10-16 00:00:00,Act Blue,Somerville,MA,02144,Bank Fees,Bank Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,16693.0,2025-10-16 00:00:00,"Golden State Strategies, Llc",Santa Monica,CA,90403,Consultant & Professional Services,Fundraising Consulting
COLORADO FIRST ACTION,Independent Expenditure Committee,40.99,2025-10-17 00:00:00,Office Depot,Parker,CO,80134,Office Equipment & Supplies,Canvassing Supplies For Parents First Dcsd Super Saturday
COLORADO STRONG,Independent Expenditure Committee,3481.05,2025-10-17 00:00:00,Breakpoint Media Llc,Alexandria,VA,22307,Consultant & Professional Services,"$2,081.05 Travelreimbursement; $1400 Production, Design And Printing Of Fundraising Materials"
MONTROSE REPUBLICAN WOMEN,527 Political Organization,295.0,2025-10-17 00:00:00,Kerri  Catlin,Montrose,CO,81403,Advertising,$225.00 For Ute Museum And $70.00 For Advertising In Mirror.  Reimbursement
NEW AMERICANS VICTORY FUND,Independent Expenditure Committee,8375.0,2025-10-17 00:00:00,Open Answer,Denver,CO,80203,Advertising,Gotv Canvassing For Municipal Elections
VOCES UNIDAS VICTORY FUND,Independent Expenditure Committee,19910.0,2025-10-18 00:00:00,Community Labor Administrative Services,Brooklyn,NY,11201,Advertising,Gotv Municipal Phone Banking
FIGHTING FOR COLORADO,Independent Expenditure Committee,4500.0,2025-10-20 00:00:00,Pe Political,Denver,CO,80250,Consultant & Professional Services,
MONTROSE REPUBLICAN WOMEN,527 Political Organization,12.75,2025-10-20 00:00:00,City Of Montrose,Montrose,CO,81402,Miscellaneous,Sales Tax
WELD STRONG,Independent Expenditure Committee,9752.0,2025-10-20 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Direct Mail
WELD STRONG,Independent Expenditure Committee,5404.0,2025-10-20 00:00:00,Axiom Strategies,Kansas City,CO,64112,Advertising,Municipal Election Expense - Direct Mail
COLORADO FIRST ACTION,Independent Expenditure Committee,27.92,2025-10-21 00:00:00,In-N-Out,Parker,CO,80134,"Food, Beverages and Meals",Staff Lunch
COMMUNITY SOLAR ACTION FUND,Independent Expenditure Committee,2000.0,2025-10-21 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,
COMMUNITY SOLAR ACTION FUND,Independent Expenditure Committee,2000.0,2025-10-21 00:00:00,Colorado Way Forward,Denver,CO,80206,Contributions,
MONTROSE REPUBLICAN WOMEN,527 Political Organization,375.0,2025-10-21 00:00:00,Hampton Inn,Montrose,CO,81401,Rent & Utilities,Rent
NEW AMERICANS VICTORY FUND,Independent Expenditure Committee,1526.83,2025-10-21 00:00:00,Corazon Printing,Broomfield,CO,80020,Advertising,Printing Of Gotv Literature
NEW DAY COLORADO FUND,527 Political Organization,20.8,2025-10-21 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,20000.0,2025-10-22 00:00:00,All Together Colorado,Denver,CO,80206,Contributions,
COLORADO FIRST ACTION,Independent Expenditure Committee,22.3,2025-10-22 00:00:00,Pho 5,Castle Pines,CO,80108,"Food, Beverages and Meals",Staff Lunch
COLORADO FIRST ACTION,Independent Expenditure Committee,324.64,2025-10-22 00:00:00,Vistaprint,Waltham,MA,02451,Other,Literature For Parents First Dcsd Initiative
RED MAJORITY COLORADO,Independent Expenditure Committee,0.5,2025-10-22 00:00:00,"Anedot, Inc",New Orleans,LA,70112,Fundraising Expenses,
FIGHTING FOR COLORADO,Independent Expenditure Committee,2073.75,2025-10-23 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
MONTROSE REPUBLICAN WOMEN,527 Political Organization,75.35,2025-10-23 00:00:00,Silver Stitch Studio,Montrose,CO,81403,Advertising,Merchandise.
NEW DAY COLORADO FUND,527 Political Organization,14.3,2025-10-23 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
WELD STRONG,Independent Expenditure Committee,799.29,2025-10-23 00:00:00,Remington Research Group,Kansas City,CO,64112,Advertising,Municipal Election Expense - Text Messaging
COLORADO FIRST ACTION,Independent Expenditure Committee,-1000.0,2025-10-24 00:00:00,Patriot Investment Llc (Franciscan Event Center),Parker,CO,80134,Returned Expenditure,"Returned Due To The Cancellation Of The Scheduled Event
*Not A Campaign Expense"
CONSERVATION COLORADO VICTORY FUND,Independent Expenditure Committee,1800.0,2025-10-24 00:00:00,Analyst Institute Llc,Washington,DC,20011,Consultant & Professional Services,Advising Services
NEW DAY COLORADO FUND,527 Political Organization,115.59,2025-10-25 00:00:00,Wizbang Solutions Inc,Commerce City,CO,80022,Consultant & Professional Services,
ALL TOGETHER COLORADO,Independent Expenditure Committee,41.27,2025-10-27 00:00:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,895.0,2025-10-27 00:00:00,Jds Professional Group,Englewood,CO,80112,Consultant & Professional Services,Professional Services
FRIENDS FOR THE FUTURE (F3),527 Political Organization,0.7,2025-10-27 00:00:00,Anedot,Baton Rouge,LA,70808,Bank Fees,Anedot (Ortman)
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,975.0,2025-10-27 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
WELD STRONG,Independent Expenditure Committee,1497.24,2025-10-27 00:00:00,Remington Research Group,Kansas City,CO,64112,Advertising,Municipal Election Expense - Text Messaging
ALL TOGETHER COLORADO,527 Political Organization,25.0,2025-10-28 00:00:00,Colorado Secretary Of State,Denver,CO,80290,Other,Periodic Fee
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,750.0,2025-10-28 00:00:00,Irn,Denver,CO,80201,Other,Research
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,330.0,2025-10-28 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,150.0,2025-10-28 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,16093.75,2025-10-28 00:00:00,Give Wise Co,Idaho Springs,CO,80452,Fundraising Expenses,Fundraising Consulting
COLORADO ADVOCATES FOR RURAL ELECTRIFICATION (CARE) INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,1000.0,2025-10-29 00:00:00,John  Clatworthy,Fort Collins,CO,80528,Fundraising Expenses,Auctioneer Payment
COLORADO FIRST ACTION,Independent Expenditure Committee,2426.48,2025-10-29 00:00:00,Robert  Hammes,Colorado Springs,CO,80908,Employee Services,Employment Services
COLORADO WORKING FAMILIES PARTY INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,61.09,2025-10-29 00:00:00,Amalgamated Bank,New York,NY,10001,Bank Fees,Bank Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,312.92,2025-10-29 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,157.0,2025-10-29 00:00:00,Amalgamated Bank,Washington,DC,20006,Bank Fees,Bank Fee
ALL TOGETHER COLORADO,Independent Expenditure Committee,29.63,2025-10-30 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,6000.0,2025-10-30 00:00:00,Mountaintop Strategies,Denver,CO,80229,Consultant & Professional Services,
COLORADO FIRST ACTION,Independent Expenditure Committee,800.0,2025-10-30 00:00:00,Proctor Advisory Llc,Englewood,CO,80112,Employee Services,Payment For Executive Director Services
COLORADO FIRST ACTION,Independent Expenditure Committee,180.04,2025-10-30 00:00:00,Proctor Advisory Llc,Englewood,CO,80112,Employee Services,Reimbursement For Parents First Dcsd Services
COMMUNITY SOLAR ACTION FUND,Independent Expenditure Committee,1000.0,2025-10-30 00:00:00,Senate Majority Fund,Denver,CO,80205,Contributions,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,15500.0,2025-10-30 00:00:00,Fulcrum Group Us,Denver,CO,80204,Consultant & Professional Services,Database
SERVICIOS SIGUE ACTION FUND,Independent Expenditure Committee,75.0,2024-10-31 00:00:00,First Bank,Lakewood,CO,80226,Bank Fees,
A WHOLE LOT OF PEOPLE FOR CHANGE,Independent Expenditure Committee,4.0,2025-10-31 00:00:00,First Bank Of Colorado,Lakewood,CO,80215,Bank Fees,
ALL TOGETHER COLORADO,Independent Expenditure Committee,6.0,2025-10-31 00:00:00,,,,,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,3000.0,2025-10-31 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
ALL TOGETHER COLORADO,527 Political Organization,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
BLUEFLOWER ACTION,Independent Expenditure Committee,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
BRIGHTER COLORADO FUTURES 527,527 Political Organization,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,500.0,2025-10-31 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
COLORADANS FOR COLORADO VALUES,Independent Expenditure Committee,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
COLORADANS FOR CONSERVATIVE LEADERSHIP,Independent Expenditure Committee,10.0,2025-10-31 00:00:00,First Bank,Denver,CO,80203,Bank Fees,
COLORADO EDUCATION ASSOCIATION VICTORY FUND,Independent Expenditure Committee,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,527 Political Organization,3000.0,2025-10-31 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO WAY FORWARD,527 Political Organization,2.0,2025-10-31 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,4.0,2025-10-31 00:00:00,,,,,Bank Fees,
KEEP COLORADO COUNTIES SAFE,Independent Expenditure Committee,2.0,2025-10-31 00:00:00,First Bank,Littleton,CO,80128,Bank Fees,Bank Fee
NEW COLORADO PROMISE,Independent Expenditure Committee,5.0,2025-10-31 00:00:00,,,,,Bank Fees,Bank Fee
NEW DAY COLORADO FUND,527 Political Organization,10.3,2025-10-31 00:00:00,Anedot,New Orleans,LA,70117,Bank Fees,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,2.0,2025-10-31 00:00:00,,,,,Bank Fees,Bank Fees
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,162.5,2025-10-31 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
SERVICIOS SIGUE ACTION FUND,Independent Expenditure Committee,75.0,2025-10-31 00:00:00,First Bank,Lakewood,CO,80226,Bank Fees,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,1.9,2025-11-01 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
COLORADO WAY FORWARD,527 Political Organization,5000.0,2025-11-01 00:00:00,5280 Development,Denver,CO,80206,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,3843.5,2025-11-01 00:00:00,The Brown Palace,Denver,CO,80202,"Food, Beverages and Meals",Event Food And Beverage
COLORADO FIRST FUND,Independent Expenditure Committee,1500.0,2025-11-02 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,0.7,2025-11-02 00:00:00,,,,,Bank Fees,Fees Taken Out Of Contributions That Were Donated-Anedot
WELD STRONG,Independent Expenditure Committee,1534.14,2025-11-02 00:00:00,Remington Research Group,Kansas City,CO,64112,Advertising,Municipal Election Expense - Text Messaging
ALL TOGETHER COLORADO,527 Political Organization,8500.0,2025-11-03 00:00:00,Blue Mountain Strategies,Denver,CO,80207,Consultant & Professional Services,
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,10000.0,2025-11-03 00:00:00,Colorado Way Forward,Denver,CO,80206,Contributions,
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,40000.0,2025-11-03 00:00:00,Senate Majority Fund,Littleton,CO,80120,Contributions,
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,20000.0,2025-11-03 00:00:00,New Day Colorado Fund,Fort Lupton,CO,80621,Contributions,
COLORADO FIRST FUND,Independent Expenditure Committee,5000.0,2025-11-03 00:00:00,Blue Mountain Strategies,Denver,CO,80207,Consultant & Professional Services,
COLORADO WAY FORWARD,527 Political Organization,7500.0,2025-11-03 00:00:00,Empower Strategies,Frisco,CO,80443,Consultant & Professional Services,
COLORADO WAY FORWARD,Independent Expenditure Committee,59.26,2025-11-03 00:00:00,Actblue,Sommerville,MA,02144,Bank Fees,
FIGHTING FOR COLORADO,Independent Expenditure Committee,2000.0,2025-11-03 00:00:00,Scarlett Greene,Denver,CO,80206,Consultant & Professional Services,
FIGHTING FOR COLORADO,Independent Expenditure Committee,4500.0,2025-11-03 00:00:00,Pe Political,Denver,CO,80250,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,1000.0,2025-11-03 00:00:00,Sws Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,6016.9,2025-11-03 00:00:00,Ringside Consulting,Denver,CO,80212,Fundraising Expenses,
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,7.02,2025-11-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
PLANNED PARENTHOOD VOTES COLORADO INDEPENDENT EXPENDITURE COMMITTEE,Independent Expenditure Committee,3.29,2025-11-03 00:00:00,,,,,Bank Fees,Credit Card Processing Fees
ALL TOGETHER COLORADO,Independent Expenditure Committee,132.33,2025-11-04 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
ALL TOGETHER COLORADO,527 Political Organization,551.25,2025-11-04 00:00:00,Ngp,Washington,DC,20005,Office Equipment & Supplies,
COLORADO FIRST FUND,Independent Expenditure Committee,3.95,2025-11-04 00:00:00,,,,,Bank Fees,
COLORADO WAY FORWARD,Independent Expenditure Committee,92.83,2025-11-04 00:00:00,Actblue,Sommerville,MA,02144,Bank Fees,
FIGHTING FOR COLORADO,Independent Expenditure Committee,434.5,2025-11-04 00:00:00,Actblue,Somerville,MA,02144,Bank Fees,
NEW DAY COLORADO FUND,527 Political Organization,15289.55,2025-11-04 00:00:00,Timor Strategies Llc,Lakewood,CO,80287,Consultant & Professional Services,
COLORADANS CREATING OPPORTUNITIES,Independent Expenditure Committee,67.0,2025-11-05 00:00:00,1St Bank,Lakewood,CO,80215,Bank Fees,
CONSERVATION COLORADO VICTORY FUND,Independent Expenditure Committee,-5237.0,2025-11-05 00:00:00,Blueprint Interactive,Arlington,VA,22207,Returned Expenditure,The Advertisements Were Not Run
LET COLORADO VOTE ACTION,Independent Expenditure Committee,12.0,2025-11-05 00:00:00,First Bank,Denver,CO,80231,Bank Fees,Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-11-05 00:00:00,Straus/Baker Llc,Sheffield,MA,01257,Consultant & Professional Services,Fundraising Consulting
COLORADO WAY FORWARD,Independent Expenditure Committee,1339.12,2025-11-06 00:00:00,The Whiskey,Fort Collins,CO,80524,Other,Event Expense
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,10000.0,2025-11-06 00:00:00,Straus/Baker Llc,Sheffield,MA,01257,Consultant & Professional Services,Fundraising Consulting
COLORADO CONSTRUCTION INDUSTRY COALITION - 527 (CCIC - 527),527 Political Organization,22917.77,2025-11-07 00:00:00,76 Group,Denver,CO,80231,Consultant & Professional Services,Professional And Consulting Services
COLORADO HEALTH FREEDOM PAC,Independent Expenditure Committee,2.0,2025-11-07 00:00:00,Firstbank,Castle Rock,CO,80104,Bank Fees,Fees For Firstbank Credit/Debit Card
STRONG COLORADO IEC,Independent Expenditure Committee,250.0,2025-11-07 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
COLORADO FIRST ACTION,Independent Expenditure Committee,600.0,2025-11-08 00:00:00,James  Ruehmann,Grand Junction,CO,81501,Employee Services,Monthly Fee For Chairman'S Services Related To The Operations Of Colorado First Action Iec
CENTENNIAL VALUES,Independent Expenditure Committee,250.0,2025-11-10 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
COLORADO DEMOCRACY PROJECT,Independent Expenditure Committee,250.0,2025-11-10 00:00:00,"Polestar, Inc.",Denver,CO,80202,Consultant & Professional Services,Monthly Consulting Fee
JUSTICE FOR JASON,Independent Expenditure Committee,150.0,2025-11-10 00:00:00,Polifi Llc,Fort Lupton,CO,80621,Consultant & Professional Services,
NEW DAY COLORADO FUND,527 Political Organization,2229.12,2025-11-10 00:00:00,Senate Majority Fund,Denver,CO,80205,"Food, Beverages and Meals",Byob Smf/Ndcf Pre-Session
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,6500.0,2025-11-10 00:00:00,Empower Strategies Llc,Frisco,CO,80443,Consultant & Professional Services,Management Consulting
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,1299.0,2025-11-10 00:00:00,Ngp Van,Austin,TX,78759,Other,Subscription
VOTERS FOR COLORADO'S FUTURE,Independent Expenditure Committee,250.0,2025-11-10 00:00:00,"Polestar, Inc.",Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
ASSURING QUALITY HEALTHCARE ACCESS FOR COLORADO,Independent Expenditure Committee,725.0,2025-11-12 00:00:00,"Rita Kay Gilbert, Pc",Lakewood,CO,80227,Miscellaneous,Professional Services For Tax Filing
COLORADO FIRST ACTION,Independent Expenditure Committee,72.21,2025-11-12 00:00:00,Robert  Hammes,Colorado Springs,CO,80908,Miscellaneous,Reimbursements
COLORADO HOSPITALS ACTION FUND,Independent Expenditure Committee,104.85,2025-11-12 00:00:00,,,,,Bank Fees,Nov Bank Fee
ROCKY MOUNTAIN WAY,Independent Expenditure Committee,487.5,2025-11-12 00:00:00,Ngp Van,Austin,TX,78759,Bank Fees,Credit Card Processing Fee
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,3500.0,2025-11-13 00:00:00,"African Chamber Of Commerce Colorado, Usa",Aurora,CO,80015,Contributions,
COLORADO BEVERAGE ASSOCIATION 527,527 Political Organization,4750.0,2025-11-13 00:00:00,Dept Of Treasury Internal Revenue Service,Louisville,KY,40293,Other,Irs Penalty
COLORADO FIRST FUND,Independent Expenditure Committee,390.0,2025-11-13 00:00:00,Sandler Reiff,Washington,DC,20006,Consultant & Professional Services,
